 "MMM"   1.42077677   0.96013932   1.09171752   1.78440070   1.09171752   108.12930637   121.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.51184800   10000.0000
 "MMM"   1.44577677   0.96013932   1.09171752   1.08440070   0.94171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59354522   1000.0000
 "MMM"   1.52077677   0.81013932   1.09171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.57618706   100.0000
 "MMM"   1.39577677   0.81013932   1.09171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.58163155   10.0000
 "MMM"   1.39577677   0.93513932   1.09171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.61128766   1.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.78440070   1.09171752   108.12930637   101.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.50875024   10001.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.78440070   1.09171752   108.12930637   131.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.50284885   10002.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.78440070   1.09171752   108.12930637   91.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.49531479   10003.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.78440070   1.09171752   108.12930637   141.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.48749123   10004.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.78440070   1.09171752   108.12930637   81.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.47287916   10005.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.78440070   1.09171752   108.12930637   161.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.43983734   10006.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.78440070   1.09171752   108.12930637   61.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.40037207   10007.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.78440070   1.09171752   108.12930637   171.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.40944136   10008.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   108.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.61160204   10009.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   106.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.61168034   10010.0000
 "MMM"   1.44577677   0.96013932   1.09171752   1.08440070   1.29171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59528352   1001.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   109.68733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.61133745   10011.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   104.68733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.61153032   10012.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   112.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.61051037   10013.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   102.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.61087560   10014.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   114.68733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60920807   10015.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   99.68733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60970444   10016.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   117.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60743829   10017.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   97.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60800355   10018.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   127.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59581238   10019.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   87.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59559162   10020.0000
 "MMM"   1.44577677   0.96013932   1.09171752   1.08440070   0.89171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.57558265   1002.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   137.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.57716448   10021.0000
 "MMM"   1.42077677   0.96013932   1.09171752   1.05940070   1.09171752   108.12930637   111.65221523   77.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.57333558   10022.0000
