 "MMM"   1.47077677   1.01013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60416081   10424.0000
 "MMM"   1.47077677   1.01013932   1.04171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60394839   10425.0000
 "MMM"   1.47077677   1.01013932   0.99171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59833291   10426.0000
 "MMM"   1.47077677   1.01013932   1.19171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60053739   10427.0000
 "MMM"   1.47077677   1.01013932   1.24171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59528605   10428.0000
 "MMM"   1.47077677   0.91013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60388639   10429.0000
 "MMM"   1.47077677   0.91013932   1.04171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60367971   10430.0000
 "MMM"   1.47077677   0.91013932   0.99171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59806409   10431.0000
 "MMM"   1.47077677   0.91013932   1.19171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60025682   10432.0000
 "MMM"   1.47077677   0.86013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59460617   10433.0000
 "MMM"   1.47077677   0.86013932   1.04171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59440501   10434.0000
 "MMM"   1.47077677   0.86013932   0.99171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.58879037   10435.0000
 "MMM"   1.47077677   1.06013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59857847   10436.0000
 "MMM"   1.47077677   1.06013932   1.04171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59836594   10437.0000
 "MMM"   1.47077677   1.11013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59073072   10438.0000
 "MMM"   1.37077677   1.01013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60412444   10439.0000
 "MMM"   1.37077677   1.01013932   1.04171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60337773   10440.0000
 "MMM"   1.37077677   1.01013932   0.99171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59753752   10441.0000
 "MMM"   1.37077677   1.01013932   1.19171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60080365   10442.0000
 "MMM"   1.37077677   0.91013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60399353   10443.0000
 "MMM"   1.37077677   0.91013932   1.04171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60325596   10444.0000
 "MMM"   1.37077677   0.91013932   0.99171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59741618   10445.0000
 "MMM"   1.37077677   0.86013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59481935   10446.0000
 "MMM"   1.37077677   0.86013932   1.04171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59408988   10447.0000
 "MMM"   1.37077677   1.06013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59850218   10448.0000
 "MMM"   1.32077677   1.01013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59838068   10449.0000
 "MMM"   1.32077677   1.01013932   1.04171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59725896   10450.0000
 "MMM"   1.32077677   1.01013932   0.99171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59125667   10451.0000
 "MMM"   1.32077677   0.91013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59826708   10452.0000
 "MMM"   1.32077677   0.91013932   1.04171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59715722   10453.0000
 "MMM"   1.32077677   0.86013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.58912331   10454.0000
 "MMM"   1.52077677   1.01013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60027098   10455.0000
 "MMM"   1.52077677   1.01013932   1.04171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60024348   10456.0000
 "MMM"   1.52077677   0.91013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59988906   10457.0000
 "MMM"   1.57077677   1.01013932   1.14171752   1.08440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59466407   10458.0000
 "MMM"   1.47077677   1.01013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60425730   10459.0000
 "MMM"   1.47077677   1.01013932   1.09171752   1.03440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60368506   10460.0000
 "MMM"   1.47077677   1.01013932   1.09171752   0.98440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59759991   10461.0000
 "MMM"   1.47077677   1.01013932   1.09171752   1.18440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60059425   10462.0000
 "MMM"   1.47077677   1.01013932   1.09171752   1.23440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59519146   10463.0000
 "MMM"   1.47077677   0.91013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60395553   10464.0000
 "MMM"   1.47077677   0.91013932   1.09171752   1.03440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60344485   10465.0000
 "MMM"   1.47077677   0.91013932   1.09171752   0.98440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59738882   10466.0000
 "MMM"   1.47077677   0.91013932   1.09171752   1.18440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60026037   10467.0000
 "MMM"   1.47077677   0.86013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59466367   10468.0000
 "MMM"   1.47077677   0.86013932   1.09171752   1.03440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59418242   10469.0000
 "MMM"   1.47077677   0.86013932   1.09171752   0.98440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.58814012   10470.0000
 "MMM"   1.47077677   1.06013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59869076   10471.0000
 "MMM"   1.47077677   1.06013932   1.09171752   1.03440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59808635   10472.0000
 "MMM"   1.47077677   1.11013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59086026   10473.0000
 "MMM"   1.37077677   1.01013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60412453   10474.0000
 "MMM"   1.37077677   1.01013932   1.09171752   1.03440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60320032   10475.0000
 "MMM"   1.37077677   1.01013932   1.09171752   0.98440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59696545   10476.0000
 "MMM"   1.37077677   1.01013932   1.09171752   1.18440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60065791   10477.0000
 "MMM"   1.37077677   0.91013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60396360   10478.0000
 "MMM"   1.37077677   0.91013932   1.09171752   1.03440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60311041   10479.0000
 "MMM"   1.37077677   0.91013932   1.09171752   0.98440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59690942   10480.0000
 "MMM"   1.37077677   0.86013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59477676   10481.0000
 "MMM"   1.37077677   0.86013932   1.09171752   1.03440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59395803   10482.0000
 "MMM"   1.37077677   1.06013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59851987   10483.0000
 "MMM"   1.32077677   1.01013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59831743   10484.0000
 "MMM"   1.32077677   1.01013932   1.09171752   1.03440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59713865   10485.0000
 "MMM"   1.32077677   1.01013932   1.09171752   0.98440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59079224   10486.0000
 "MMM"   1.32077677   0.91013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59817280   10487.0000
 "MMM"   1.32077677   0.91013932   1.09171752   1.03440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59707026   10488.0000
 "MMM"   1.32077677   0.86013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.58901608   10489.0000
 "MMM"   1.52077677   1.01013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60040433   10490.0000
 "MMM"   1.52077677   1.01013932   1.09171752   1.03440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59994763   10491.0000
 "MMM"   1.52077677   0.91013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59999658   10492.0000
 "MMM"   1.57077677   1.01013932   1.09171752   1.13440070   1.09171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59482868   10493.0000
 "MMM"   1.47077677   1.01013932   1.09171752   1.08440070   1.14171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60416081   10494.0000
 "MMM"   1.47077677   1.01013932   1.09171752   1.08440070   1.04171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60394839   10495.0000
 "MMM"   1.47077677   1.01013932   1.09171752   1.08440070   0.99171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59833291   10496.0000
 "MMM"   1.47077677   1.01013932   1.09171752   1.08440070   1.19171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60053739   10497.0000
 "MMM"   1.47077677   1.01013932   1.09171752   1.08440070   1.24171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59528605   10498.0000
 "MMM"   1.47077677   0.91013932   1.09171752   1.08440070   1.14171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60388639   10499.0000
 "MMM"   1.47077677   0.91013932   1.09171752   1.08440070   1.04171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60367971   10500.0000
 "MMM"   1.47077677   0.91013932   1.09171752   1.08440070   0.99171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59806409   10501.0000
 "MMM"   1.47077677   0.91013932   1.09171752   1.08440070   1.19171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.60025682   10502.0000
 "MMM"   1.47077677   0.86013932   1.09171752   1.08440070   1.14171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59460617   10503.0000
 "MMM"   1.47077677   0.86013932   1.09171752   1.08440070   1.04171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59440501   10504.0000
 "MMM"   1.47077677   0.86013932   1.09171752   1.08440070   0.99171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.58879037   10505.0000
 "MMM"   1.47077677   1.06013932   1.09171752   1.08440070   1.14171752   108.12930637   111.65221523   107.18733878   111.65221523   61.43364279   180.00000000   298.56635721   -115.59857847   10506.0000
